combination,r2,q2,mae,rmsd,threshold,model,predictions
"('-2-9-', '-17-18-')",0.05459559756257637,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.76304417 0.7665865  0.76673205 0.73220626 0.83957042 0.82959474
 0.80454444 0.76609055 0.75192664 0.73888635 0.64808339 0.76203739
 0.69427872 0.76145829 0.77880007]"
"('-2-9-', '-18-19-')",0.1125680011920096,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81344543 0.81824324 0.67066193 0.7384577  0.87775649 0.81113085
 0.68723571 0.71708931 0.75372555 0.70068541 0.82641445 0.71647528
 0.71103505 0.6967872  0.86469637]"
"('-2-9-', '-18-20-')",0.0370831918313701,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.71775227 0.77839501 0.77904573 0.76455764 0.80820939 0.80436841
 0.7945494  0.70995744 0.70442117 0.69833997 0.77747283 0.77692921
 0.79716992 0.77676957 0.71590201]"
"('-2-9-', 'Dist_1-2')",0.5130215697019265,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.70892047 0.83654118 0.72886177 0.80262884 0.84980678 0.90858428
 0.74973077 1.12150763 0.66961999 0.61432814 0.72013239 0.67133685
 0.5135418  0.63839293 0.86990615]"
"('-2-9-', 'Dist_2-3')",0.16487026574096753,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72717467 0.78987919 0.72971262 0.70009662 0.84158868 0.87751325
 0.81535317 0.8507235  0.84137414 0.76944426 0.68436588 0.67453833
 0.60209628 0.6697756  0.83020378]"
"('-2-9-', 'Dist_2-9')",0.2111748361820327,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79535084 0.87428292 0.7537168  0.81221    0.81188607 0.87050883
 0.756039   0.71466612 0.62655672 0.59543737 0.80049799 0.73642609
 0.61857531 0.73262046 0.90506545]"
"('-2-9-', 'Dist_18-20')",0.168572919238147,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.70534385 0.76328758 0.76187812 0.64362478 0.8039076  0.77872362
 0.86850966 0.99571367 0.71872119 0.72979122 0.72005513 0.72825268
 0.6834041  0.73216204 0.77046474]"
"('-2-9-', 'Dist_16-17')",0.5547287105343651,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78680226 0.85743254 0.89289033 0.79637244 0.88335966 0.68615355
 0.98967202 0.9476038  0.68883417 0.53600691 0.88788902 0.56398675
 0.54985621 0.58427328 0.75270704]"
"('-2-9-', 'Dist_10-17')",0.33502564361230647,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.70643868 0.88320541 0.80472176 0.82371554 0.86739212 0.90525892
 0.75383634 0.71349417 0.76553874 0.62014736 0.8891052  0.56548227
 0.53828456 0.70707409 0.86014481]"
"('-2-9-', 'dip_x')",0.04786455301597092,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78993165 0.71377338 0.72653464 0.7793371  0.82157691 0.82597315
 0.7771639  0.72801049 0.7187097  0.71578066 0.80743757 0.78907615
 0.79475686 0.72337738 0.69240045]"
"('-2-9-', 'dip_y')",0.20749171278854717,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83073486 0.82136704 0.83867302 0.73954725 0.9380591  0.73845111
 0.61500442 0.83599216 0.77153938 0.62669713 0.71221503 0.61899841
 0.73889528 0.74265701 0.83500879]"
"('-2-9-', 'dip_z')",0.015250484100045258,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75346141 0.75154763 0.7490434  0.72850579 0.81286524 0.80403839
 0.7832715  0.75143665 0.73751828 0.73228607 0.74905053 0.74748137
 0.78534099 0.75160993 0.7663828 ]"
"('-2-9-', 'B1')",0.15716965539160976,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78326546 0.78534092 0.78507498 0.76511846 0.80423063 0.82203795
 0.80714707 0.78481153 0.76475634 0.7570319  0.78410167 0.78244836
 0.81104667 0.49672406 0.67070399]"
"('-2-9-', 'B5')",0.015638350046768612,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75578905 0.75533395 0.75115233 0.72452069 0.80532571 0.80394222
 0.77932538 0.75474786 0.73508409 0.72469298 0.75700971 0.75465085
 0.79225851 0.74185295 0.7681537 ]"
"('-2-9-', 'L')",0.15985139402406845,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.82639784 0.82825707 0.82993505 0.61277155 0.80899319 0.86113069
 0.77593326 0.82586662 0.82142573 0.72540215 0.77157674 0.73752005
 0.65678889 0.61453819 0.70730295]"
"('-1-10-', '-9-16-')",0.06149768630035357,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79354605 0.79358579 0.79362631 0.7997037  0.79359898 0.68800224
 0.69390197 0.79335375 0.7932996  0.68707707 0.69370251 0.79366289
 0.69367431 0.79962602 0.79347878]"
"('-1-10-', '-17-18-')",0.06366681458016665,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79468574 0.79471769 0.79493713 0.79488066 0.79472493 0.70493985
 0.70505238 0.79464355 0.7945397  0.70420916 0.67105758 0.79490449
 0.67105754 0.79491174 0.79457784]"
"('-1-10-', '-18-19-')",0.12768126996367324,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83838145 0.84022005 0.7141682  0.79436819 0.84394868 0.72021298
 0.63059324 0.7540243  0.79440133 0.68381171 0.77512114 0.75633042
 0.64645516 0.73988311 0.87192   ]"
"('-1-10-', '-18-20-')",0.11603212514645589,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.7452684  0.83344097 0.83474919 0.83403008 0.83342099 0.71213096
 0.71300185 0.73183935 0.73203366 0.60851995 0.71127524 0.83436713
 0.71250913 0.8345087  0.73274436]"
"('-1-10-', 'Dist_1-2')",0.49362279266307163,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.71861965 0.83274475 0.73934765 0.76468457 0.92617784 0.91543116
 0.74974712 1.07750547 0.67187507 0.55904102 0.679808   0.68467938
 0.55330547 0.65550676 0.87536605]"
"('-1-10-', 'Dist_2-3')",0.19424138532399748,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.76107943 0.81884093 0.762122   0.74991187 0.83406447 0.79387477
 0.74678637 0.87670217 0.87426627 0.73287685 0.64079458 0.71197906
 0.54155931 0.70775981 0.85122208]"
"('-1-10-', 'Dist_2-9')",0.22886902052775193,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.80380197 0.86703261 0.77520276 0.78760858 0.88815973 0.83728408
 0.72656465 0.74493324 0.66495892 0.54270006 0.72311063 0.75789894
 0.62832085 0.75438146 0.9018815 ]"
"('-1-10-', 'Dist_18-20')",0.22767108230437128,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.73857884 0.7951579  0.79373958 0.67143185 0.85310901 0.72367876
 0.8032365  1.01780053 0.74824407 0.65223256 0.65025655 0.76032623
 0.6270106  0.76389054 0.80514645]"
"('-1-10-', 'Dist_16-17')",0.5768642957505167,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.8033654  0.87218823 0.90592302 0.80099165 0.92427574 0.66493354
 0.94532572 0.95784042 0.70539122 0.48692531 0.8331839  0.59008008
 0.52750982 0.6092011  0.77670483]"
"('-1-10-', 'Dist_10-17')",0.3718106736886482,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.73304153 0.90079342 0.82676692 0.83260172 0.91178728 0.86031674
 0.70868234 0.74047641 0.78449008 0.55889236 0.82188681 0.5999057
 0.5078328  0.73299554 0.88337032]"
"('-1-10-', 'dip_x')",0.1727784599232275,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.87013085 0.73441905 0.75720383 0.86215684 0.90022089 0.75217377
 0.6745323  0.7595414  0.74775013 0.58684088 0.74098224 0.86927998
 0.70292392 0.75338612 0.69229779]"
"('-1-10-', 'dip_y')",0.12997732699081932,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83295747 0.81891674 0.83449278 0.80736847 0.79531222 0.66803773
 0.60544003 0.83302981 0.8014924  0.72634644 0.75546743 0.65397535
 0.70031432 0.76098499 0.8097038 ]"
"('-1-10-', 'dip_z')",0.06963074142253745,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77309047 0.80698992 0.82190378 0.76826921 0.80030051 0.69049398
 0.68840464 0.80229591 0.81875928 0.66588316 0.69945045 0.80690136
 0.71215871 0.77426571 0.77467289]"
"('-1-10-', 'B1')",0.2809263586703479,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.85164047 0.85170063 0.8517812  0.85187504 0.82117729 0.69474452
 0.69472592 0.85136449 0.83600766 0.67810964 0.69434314 0.85182539
 0.69429538 0.48525938 0.69498984]"
"('-1-10-', 'B5')",0.06502545138234661,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.808782   0.80057557 0.79076291 0.79023672 0.78394931 0.69559072
 0.68291365 0.80064494 0.77776267 0.67155786 0.70371587 0.8087586
 0.70265304 0.77707909 0.80885703]"
"('-1-10-', 'L')",0.19936169713151264,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.86103856 0.86107294 0.86298588 0.66888214 0.80507835 0.77138559
 0.7013663  0.85901397 0.86176611 0.68472979 0.7170162  0.77526694
 0.58163883 0.65577016 0.73682824]"
"('-9-16-', '-17-18-')",0.03162052434389817,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77204522 0.77203632 0.77257738 0.77951981 0.77201825 0.77224407
 0.77981356 0.77240967 0.77223407 0.77239173 0.67121306 0.77239931
 0.67130566 0.77972879 0.77190306]"
"('-9-16-', '-18-19-')",0.09916527620081561,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.82234869 0.82450645 0.67417213 0.77535954 0.82893839 0.76880171
 0.66750033 0.72192705 0.77011318 0.72615501 0.84007117 0.72441896
 0.68670823 0.71042145 0.86239769]"
"('-9-16-', '-18-20-')",0.07594751272950095,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72256071 0.83451874 0.83632862 0.73532076 0.83449434 0.83509014
 0.73790903 0.70588441 0.70617115 0.70496056 0.735128   0.83568578
 0.73667721 0.73644037 0.70667015]"
"('-9-16-', 'Dist_1-2')",0.5092009984326362,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.66871772 0.79783691 0.69193872 0.79786044 0.90354601 0.94798564
 0.83646707 1.07486691 0.61589677 0.54505427 0.75820378 0.63014522
 0.61511411 0.67399914 0.84620726]"
"('-9-16-', 'Dist_2-3')",0.19683866536946892,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.6887402  0.77403834 0.68993118 0.77407762 0.79649564 0.85377878
 0.88473396 0.85969024 0.85619753 0.76450573 0.72937896 0.61591765
 0.58283924 0.71139937 0.82211553]"
"('-9-16-', 'Dist_2-9')",0.18827235601246417,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78077507 0.84654666 0.75096835 0.74863553 0.86852469 0.90482523
 0.77467793 0.71968427 0.63649663 0.59904907 0.7711544  0.73291788
 0.67252419 0.71416592 0.88289414]"
"('-9-16-', 'Dist_18-20')",0.16763455451180742,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.69995546 0.75750615 0.7559858  0.64155645 0.81647812 0.78917695
 0.88012996 0.98434834 0.71002663 0.71734354 0.72476371 0.7219564
 0.70113999 0.73567706 0.76779542]"
"('-9-16-', 'Dist_16-17')",0.5589678301760153,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79366824 0.86432073 0.89901159 0.75434655 0.91780832 0.72042324
 0.97212315 0.95246118 0.69324127 0.53827749 0.85677664 0.57460987
 0.54287569 0.55759055 0.76630546]"
"('-9-16-', 'Dist_10-17')",0.33249566643635475,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.70692309 0.87896945 0.80301197 0.79925715 0.89023721 0.92309821
 0.75803894 0.71471102 0.7599016  0.61465788 0.87427822 0.5702651
 0.55214484 0.69716623 0.86117904]"
"('-9-16-', 'dip_x')",0.07136207422683627,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.82443632 0.7247864  0.74160615 0.7501819  0.84648532 0.85469964
 0.73049343 0.74354398 0.73492237 0.73445733 0.77889332 0.82376003
 0.75094916 0.6706987  0.69392592]"
"('-9-16-', 'dip_y')",0.1305009505997824,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.82873748 0.81574692 0.83012999 0.82614709 0.79389516 0.65167664
 0.61448089 0.82873819 0.7995404  0.70541002 0.75350364 0.66305809
 0.70245542 0.78310646 0.80721357]"
"('-9-16-', 'dip_z')",0.007992368566818842,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.76561888 0.77433983 0.77824547 0.72889683 0.77262151 0.77329195
 0.73783733 0.77322825 0.7774671  0.76725819 0.740409   0.77433433
 0.74366648 0.73060976 0.76601505]"
"('-9-16-', 'B1')",0.14927607336383042,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78963842 0.78963774 0.78962514 0.79516197 0.76515737 0.78963857
 0.79508148 0.78963229 0.77739512 0.77739102 0.79513491 0.78963145
 0.79513852 0.50138824 0.66418772]"
"('-9-16-', 'B5')",0.00881430345528822,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78017963 0.77511432 0.76912935 0.73338232 0.76489241 0.77519954
 0.7326293  0.77533018 0.76128286 0.76103749 0.74523352 0.78013359
 0.74457672 0.7254796  0.78023915]"
"('-9-16-', 'L')",0.21801544008319784,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83180066 0.83178261 0.83461896 0.6524468  0.73657586 0.83180479
 0.85809501 0.82846484 0.83328739 0.68565848 0.8864868  0.68568166
 0.65657976 0.62959492 0.62096144]"
"('-17-18-', '-18-19-')",0.1305889593552747,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83693231 0.83905678 0.69110211 0.78515819 0.84342017 0.78422829
 0.67907775 0.73809796 0.785523   0.74226106 0.74611389 0.74055147
 0.59470441 0.72126672 0.87634588]"
"('-17-18-', '-18-20-')",0.08969527016000078,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72025762 0.81317534 0.81522365 0.81392152 0.81311493 0.81393439
 0.81539011 0.70681334 0.70685175 0.70600016 0.67070627 0.81453906
 0.6721622  0.81480604 0.7069436 ]"
"('-17-18-', 'Dist_1-2')",0.48244168360797524,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.69421349 0.81526088 0.71599348 0.74294335 0.91437342 0.95593874
 0.78006918 1.0749083  0.64469122 0.57828944 0.73783489 0.65804034
 0.60362978 0.62708142 0.86057203]"
"('-17-18-', 'Dist_2-3')",0.16797166641869288,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.71838725 0.79249712 0.71928315 0.70377619 0.81203488 0.86161786
 0.80093297 0.86674232 0.86378432 0.78409809 0.73462837 0.65500955
 0.60722304 0.64956447 0.8342604 ]"
"('-17-18-', 'Dist_2-9')",0.20199322197847158,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78472248 0.84868758 0.75605922 0.76833042 0.87005017 0.90551061
 0.79370992 0.72553298 0.6445094  0.6081832  0.71857544 0.73839618
 0.6227113  0.73489859 0.88396249]"
"('-17-18-', 'Dist_18-20')",0.17247991103185933,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.71266559 0.76658734 0.76541121 0.64855699 0.82183832 0.79634488
 0.87239622 0.97929805 0.72218728 0.72911643 0.68252818 0.73343972
 0.66042276 0.73688548 0.77616154]"
"('-17-18-', 'Dist_16-17')",0.5625757067290811,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78930226 0.85895124 0.89338957 0.78690881 0.91166845 0.71720271
 1.0013199  0.94603259 0.69037508 0.53765875 0.82588859 0.5734891
 0.51647999 0.59290128 0.76227166]"
"('-17-18-', 'Dist_10-17')",0.34164864168062237,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.71237868 0.88105198 0.80685616 0.8124856  0.89208833 0.92442825
 0.77214867 0.72020171 0.7644168  0.62209575 0.82843103 0.57857683
 0.51265601 0.7124796  0.86354457]"
"('-17-18-', 'dip_x')",0.12543337880291272,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83533731 0.71043094 0.73221627 0.82809878 0.86290042 0.87358734
 0.80282528 0.73446911 0.72341244 0.72302976 0.68863316 0.83496927
 0.653811   0.72850445 0.67161444]"
"('-17-18-', 'dip_y')",0.1370119043056045,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83470766 0.82314533 0.83627467 0.8137607  0.80369482 0.67724008
 0.62587438 0.8349207  0.80883705 0.72516673 0.69350589 0.68747744
 0.6481102  0.77566401 0.81546031]"
"('-17-18-', 'dip_z')",0.04576119433177395,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.74301898 0.79110564 0.8129135  0.73617712 0.78155986 0.78561355
 0.78316397 0.78525911 0.80850768 0.75223712 0.66224148 0.79132092
 0.68045433 0.74507724 0.74518946]"
"('-17-18-', 'B1')",0.20767258405076938,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81296414 0.81295364 0.81368531 0.81322018 0.786204   0.81322478
 0.81374477 0.8134529  0.79985435 0.80006829 0.67116213 0.81344077
 0.67127738 0.49279941 0.67578792]"
"('-17-18-', 'B5')",0.048733808466297934,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81058441 0.7908422  0.76795168 0.76608626 0.75100487 0.79146037
 0.76166758 0.79203638 0.73719134 0.73634401 0.67227149 0.81069933
 0.66991799 0.73503637 0.81074569]"
"('-17-18-', 'L')",0.1588311716214792,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.8364974  0.83649412 0.83857902 0.64533707 0.78078637 0.83657869
 0.76711459 0.83479314 0.83750504 0.75123518 0.73842584 0.75123782
 0.60385098 0.63243871 0.712966  ]"
"('-18-19-', '-18-20-')",0.1706383348836834,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77226585 0.87695279 0.69854718 0.81196119 0.88221423 0.8108399
 0.68404805 0.63681491 0.69476421 0.64100468 0.88879533 0.75817385
 0.70677571 0.73492005 0.80576204]"
"('-18-19-', 'Dist_1-2')",0.4937055417284879,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72781317 0.84052787 0.69073983 0.75254389 0.93384695 0.94904592
 0.7452468  1.04091146 0.66187478 0.58353097 0.74357201 0.65657231
 0.56018592 0.62039295 0.89703514]"
"('-18-19-', 'Dist_2-3')",0.20060783528026027,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77989949 0.83364417 0.68165682 0.7344839  0.8503917  0.84525275
 0.73112982 0.81759239 0.8476596  0.76208753 0.75069861 0.66982205
 0.55821556 0.65290376 0.88840183]"
"('-18-19-', 'Dist_2-9')",0.19693087423331956,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79726969 0.85485026 0.71675935 0.76316872 0.87546034 0.88458497
 0.74563926 0.70740915 0.65339729 0.60481619 0.80646707 0.7197536
 0.66465453 0.70936679 0.90024276]"
"('-18-19-', 'Dist_18-20')",0.31872697380523474,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77425927 0.84286447 0.65486602 0.6305946  0.91591793 0.81011205
 0.77050729 0.97562909 0.72107725 0.67499876 0.80619868 0.67812888
 0.58907151 0.65802505 0.90158911]"
"('-18-19-', 'Dist_16-17')",0.5872059421044398,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81912703 0.88790622 0.83025621 0.78496031 0.94166003 0.7168606
 0.92741698 0.91016286 0.69166779 0.51711211 0.92168389 0.55077109
 0.52935512 0.55771389 0.81718584]"
"('-18-19-', 'Dist_10-17')",0.3328069056102425,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.69425586 0.87309574 0.81082852 0.80631286 0.88432604 0.92526374
 0.77532168 0.71358676 0.75523854 0.60896533 0.87710906 0.56295293
 0.55896822 0.70726595 0.85034875]"
"('-18-19-', 'dip_x')",0.13890396972154462,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.85260734 0.77918205 0.64877477 0.79799185 0.87556076 0.82458038
 0.67977887 0.6957404  0.73507894 0.69286688 0.8810823  0.75885827
 0.71402606 0.67580287 0.79190823]"
"('-18-19-', 'dip_y')",0.15735329914980267,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.85300656 0.84494252 0.76513204 0.80439597 0.83185956 0.69327874
 0.58740825 0.79276339 0.800632   0.70643396 0.79097293 0.67486968
 0.6621396  0.73449111 0.86151367]"
